Unnamed: 0,ds,y,unique_id
6640047,2020-12-07 09:00:00,26.0,202
2331547,2020-01-24 02:00:00,434.0,71
1776677,2020-06-07 19:00:00,84.0,54
2138174,2020-06-22 15:00:00,247.0,65
4993187,2020-04-30 03:00:00,9.0,152
6010135,2020-03-27 06:00:00,6.0,183
7098625,2020-10-24 09:00:00,3.0,216
3523231,2021-03-06 02:00:00,230.0,107
724635,2020-04-08 09:00:00,24.0,22
4734491,2020-10-11 19:00:00,467.0,144
2996125,2020-12-20 16:00:00,54.0,91
6864708,2020-05-06 13:00:00,27.0,209
7456774,2020-06-21 17:00:00,148.0,227
1839964,2020-02-29 20:00:00,131.0,56
7067345,2020-12-28 00:00:00,100.0,215
3886386,2021-05-29 00:00:00,19.0,118
6438787,2020-06-12 07:00:00,73.0,196
790162,2020-04-02 18:00:00,186.0,24
6506618,2020-09-10 16:00:00,169.0,198
4509035,2021-04-11 12:00:00,44.0,137
1190430,2020-12-21 02:00:00,1507.0,36
6774513,2021-04-17 07:00:00,42.0,206
4504695,2020-10-12 16:00:00,35.0,137
4246014,2021-03-26 23:00:00,312.0,129
6962351,2020-04-01 03:00:00,14.0,212
4012699,2020-11-01 05:00:00,53.0,122
1946528,2021-01-31 03:00:00,1128.0,59
2310099,2021-05-12 09:00:00,11.0,70
6575258,2021-01-12 18:00:00,151.0,200
3124298,2020-08-11 09:00:00,19.0,95
5685939,2020-09-14 16:00:00,512.0,173
727761,2020-08-16 15:00:00,95.0,22
1252429,2020-07-21 11:00:00,24.0,38
1357380,2021-04-16 13:00:00,153.0,41
3421460,2020-10-20 12:00:00,349.0,104
2632869,2020-09-23 13:00:00,246.0,80
3917300,2021-03-10 03:00:00,85.0,119
1872967,2020-03-08 00:00:00,223.0,57
1383262,2020-07-01 00:00:00,382.0,42
4574096,2021-03-17 11:00:00,164.0,139
7062230,2020-05-28 21:00:00,169.0,215
7392871,2020-09-03 00:00:00,175.0,225
660486,2020-06-10 10:00:00,70.0,20
570575,2021-06-03 00:00:00,18.0,17
7390068,2020-05-09 05:00:00,21.0,225
5254521,2020-03-06 09:00:00,19.0,160
5095837,2020-10-20 08:00:00,8.0,155
926259,2020-10-18 15:00:00,350.0,28
6501893,2020-02-26 19:00:00,324.0,198
200501,2020-05-26 19:00:00,612.0,6
7816706,2020-05-02 08:00:00,6.0,238
4540129,2021-01-29 03:00:00,51.0,138
7030262,2020-07-03 20:00:00,127.0,214
4280012,2021-05-14 14:00:00,237.0,130
3874323,2020-01-12 09:00:00,22.0,118
6271283,2020-01-24 18:00:00,59.0,191
4078590,2020-11-10 18:00:00,121.0,124
3392779,2021-04-11 10:00:00,94.0,103
4697148,2020-04-06 19:00:00,15.0,143
2335896,2020-07-23 07:00:00,39.0,71
3381764,2020-01-08 11:00:00,191.0,103
5946630,2020-06-25 03:00:00,138.0,181
3951113,2021-04-20 01:00:00,494.0,120
7099481,2020-11-29 01:00:00,237.0,216
5816631,2020-08-19 08:00:00,6.0,177
6305713,2020-03-31 09:00:00,8.0,192
2207473,2020-11-21 04:00:00,17.0,67
888571,2020-03-30 06:00:00,14.0,27
3349400,2020-01-27 22:00:00,152.0,102
7227598,2020-07-18 10:00:00,12.0,220
1259835,2021-05-26 01:00:00,63.0,38
1520754,2021-03-15 00:00:00,541.0,46
7197617,2020-11-14 04:00:00,89.0,219
4501756,2020-06-12 05:00:00,4.0,137
7190916,2020-02-08 23:00:00,463.0,219
3616365,2020-07-25 19:00:00,1278.0,110
6469329,2020-03-08 22:00:00,380.0,197
4337748,2020-06-18 08:00:00,6.0,132
4968955,2021-04-23 10:00:00,8.0,151
7425420,2020-08-22 06:00:00,18.0,226
6706645,2021-01-15 09:00:00,8.0,204
3057164,2020-06-11 01:00:00,704.0,93
2696430,2020-06-28 00:00:00,174.0,82
4694962,2020-01-06 17:00:00,141.0,143
4804113,2021-03-25 19:00:00,205.0,146
3550387,2020-07-12 15:00:00,173.0,108
3153692,2020-03-21 04:00:00,20.0,96
2803418,2021-06-16 23:00:00,11.0,85
4146874,2021-02-28 00:00:00,2297.0,126
1946157,2021-01-15 16:00:00,1227.0,59
6476290,2020-12-23 23:00:00,103.0,197
6080612,2020-10-13 21:00:00,84.0,185
3032543,2021-05-19 03:00:00,19.0,92
6635643,2020-06-06 21:00:00,331.0,202
2364215,2020-01-17 07:00:00,24.0,72
2505998,2021-03-28 02:00:00,175.0,76
3189760,2020-08-03 01:00:00,22.0,97
5488928,2020-09-13 15:00:00,91.0,167
6112375,2020-08-30 09:00:00,18.0,186
7722491,2020-10-27 14:00:00,59.0,235
2505768,2021-03-18 12:00:00,84.0,76
6708090,2021-03-16 14:00:00,54.0,204
4377428,2021-03-30 17:00:00,46.0,133
4962603,2020-08-01 18:00:00,70.0,151
6769356,2020-09-14 10:00:00,27.0,206
2109135,2020-11-27 15:00:00,81.0,64
2956418,2020-03-09 04:00:00,46.0,90
2068559,2020-01-09 22:00:00,298.0,63
2992925,2020-08-09 08:00:00,5.0,91
7129503,2020-08-04 00:00:00,1006.0,217
2503754,2020-12-24 14:00:00,87.0,76
4632002,2020-04-28 07:00:00,2.0,141
1194181,2021-05-26 09:00:00,20.0,36
6575822,2021-02-05 06:00:00,62.0,200
7196427,2020-09-25 14:00:00,45.0,219
3423804,2021-01-26 04:00:00,472.0,104
5524545,2021-01-07 17:00:00,81.0,168
1347386,2020-02-25 03:00:00,80.0,41
6118246,2021-05-02 00:00:00,72.0,186
3721950,2021-05-17 07:00:00,8.0,113
3883207,2021-01-16 13:00:00,67.0,118
3262472,2021-05-23 19:00:00,52.0,99
6872291,2021-03-18 12:00:00,58.0,209
1412665,2020-02-09 04:00:00,313.0,43
7490698,2020-08-06 06:00:00,20.0,228
896614,2021-02-28 09:00:00,11.0,27
5390319,2020-09-08 19:00:00,106.0,164
7622360,2020-08-20 08:00:00,3.0,232
2142521,2020-12-20 18:00:00,446.0,65
5255237,2020-04-05 05:00:00,4.0,160
2366500,2020-04-21 12:00:00,54.0,72
7420582,2020-02-02 16:00:00,96.0,226
2238449,2020-09-04 21:00:00,140.0,68
762829,2020-11-17 20:00:00,87.0,23
3683153,2020-09-10 17:00:00,172.0,112
6538764,2020-08-13 03:00:00,351.0,199
1250010,2020-04-11 16:00:00,49.0,38
7160337,2020-05-12 19:00:00,129.0,218
1977032,2020-10-26 04:00:00,88.0,60
4212777,2021-03-10 01:00:00,119.0,128
2858196,2020-03-20 11:00:00,28.0,87
1614002,2020-08-08 11:00:00,129.0,49
6601867,2020-04-28 12:00:00,4.0,201
1020330,2020-04-17 09:00:00,65.0,31
1118898,2020-04-20 12:00:00,33.0,34
5061756,2020-08-29 06:00:00,12.0,154
3913978,2020-10-22 17:00:00,116.0,119
6767728,2020-07-08 14:00:00,58.0,206
5649293,2020-04-08 17:00:00,16.0,172
4209193,2020-10-11 17:00:00,54.0,128
3551255,2020-08-17 19:00:00,121.0,108
6140457,2020-02-14 12:00:00,1833.0,187
5229338,2021-01-19 01:00:00,1041.0,159
4044824,2020-10-02 19:00:00,104.0,123
4474566,2021-02-02 06:00:00,51.0,136
6705577,2020-12-01 21:00:00,84.0,204
5552775,2020-06-30 00:00:00,288.0,169
6305491,2020-03-22 03:00:00,69.0,192
3814719,2020-09-20 19:00:00,2645.0,116
634670,2021-03-29 17:00:00,271.0,19
6667981,2020-05-17 08:00:00,1.0,203
2242173,2021-02-07 01:00:00,115.0,68
3093354,2020-10-29 00:00:00,264.0,94
5198553,2021-04-14 07:00:00,48.0,158
2475300,2021-06-24 23:00:00,29.0,75
1190592,2020-12-27 20:00:00,1701.0,36
3317387,2020-03-02 00:00:00,255.0,101
4696824,2020-03-24 07:00:00,5.0,143
6012168,2020-06-19 23:00:00,164.0,183
2406362,2021-02-08 11:00:00,14.0,73
3982124,2021-02-03 05:00:00,107.0,121
3354575,2020-08-30 13:00:00,66.0,102
6179980,2020-11-19 08:00:00,17.0,188
4116663,2021-06-17 04:00:00,2.0,125
7034660,2021-01-03 02:00:00,105.0,214
5653624,2020-10-06 04:00:00,35.0,172
1518436,2020-12-08 10:00:00,76.0,46
5982022,2020-10-09 20:00:00,556.0,182
3222023,2020-07-10 09:00:00,1.0,98
3391832,2021-03-02 23:00:00,322.0,103
6473041,2020-08-10 14:00:00,50.0,197
6080411,2020-10-05 12:00:00,47.0,185
6044050,2020-05-11 10:00:00,11.0,184
7686149,2020-06-03 07:00:00,7.0,234
6733028,2020-04-21 17:00:00,107.0,205
4668103,2020-09-11 13:00:00,72.0,142
5352579,2020-02-17 06:00:00,65.0,163
1775092,2020-04-02 18:00:00,20.0,54
7262016,2020-09-22 13:00:00,164.0,221
4008093,2020-04-23 07:00:00,7.0,122
3195773,2021-04-10 14:00:00,89.0,97
1194424,2021-06-05 12:00:00,78.0,36
6309346,2020-08-29 18:00:00,705.0,192
2408837,2021-05-22 14:00:00,50.0,73
3983164,2021-03-18 13:00:00,117.0,121
5589989,2020-12-29 15:00:00,99.0,170
1160912,2021-05-08 03:00:00,34.0,35
5617839,2020-06-05 02:00:00,139.0,171
6840925,2021-05-18 13:00:00,200.0,208
466991,2020-11-02 21:00:00,255.0,14
4829032,2020-04-30 03:00:00,15.0,147
7426507,2020-10-06 13:00:00,24.0,226
7234114,2021-04-15 22:00:00,127.0,220
7260023,2020-07-01 12:00:00,124.0,221
895582,2021-01-16 09:00:00,21.0,27
2537713,2021-02-09 14:00:00,31.0,77
4175711,2020-09-14 14:00:00,96.0,127
3644479,2020-01-11 06:00:00,16.0,111
3060024,2020-10-08 05:00:00,148.0,93
7715542,2020-01-12 01:00:00,221.0,235
7788125,2020-10-26 10:00:00,19.0,237
1850838,2021-05-27 22:00:00,35.0,56
2010690,2020-11-29 15:00:00,41.0,61
5023802,2020-01-28 19:00:00,432.0,153
6572006,2020-08-30 06:00:00,85.0,200
4377963,2021-04-22 00:00:00,44.0,133
6014013,2020-09-04 20:00:00,186.0,183
5844187,2020-01-12 13:00:00,140.0,178
1845481,2020-10-16 17:00:00,80.0,56
1249688,2020-03-29 06:00:00,6.0,38
6899391,2020-07-22 17:00:00,108.0,210
3096552,2021-03-11 06:00:00,88.0,94
3225207,2020-11-20 01:00:00,168.0,98
7587895,2020-06-13 06:00:00,8.0,231
7031710,2020-09-02 04:00:00,28.0,214
4505924,2020-12-02 21:00:00,116.0,137
3121870,2020-05-02 05:00:00,60.0,95
4924798,2020-01-07 12:00:00,104.0,150
6080164,2020-09-25 05:00:00,24.0,185
5134495,2021-06-20 03:00:00,6.0,156
7462240,2021-02-04 11:00:00,28.0,227
7229467,2020-10-04 07:00:00,10.0,220
37144,2020-06-29 01:00:00,35.0,1
3195641,2021-04-05 02:00:00,28.0,97
5260936,2020-11-28 16:00:00,26.0,160
7757590,2021-01-30 02:00:00,199.0,236
5429817,2021-06-13 14:00:00,46.0,165
2923947,2020-03-24 04:00:00,42.0,89
238389,2020-12-23 12:00:00,94.0,7
2890620,2020-03-03 12:00:00,53.0,88
5784155,2020-09-03 03:00:00,82.0,176
5023848,2020-01-30 17:00:00,368.0,153
4998267,2020-11-27 19:00:00,41.0,152
5254498,2020-03-05 10:00:00,24.0,160
3089083,2020-05-04 01:00:00,63.0,94
2597711,2020-06-18 14:00:00,101.0,79
4083950,2021-06-22 02:00:00,0.0,124
201084,2020-06-20 02:00:00,391.0,6
4571253,2020-11-19 00:00:00,230.0,139
1609157,2020-01-19 14:00:00,938.0,49
78473,2021-06-18 03:00:00,37.0,2
7029378,2020-05-28 00:00:00,108.0,214
6472715,2020-07-28 00:00:00,89.0,197
1321266,2020-11-30 18:00:00,123.0,40
5659010,2021-05-18 14:00:00,44.0,172
2340486,2021-01-30 13:00:00,251.0,71
8987,2021-01-09 19:00:00,34.0,0
863187,2021-02-03 13:00:00,255.0,26
6766319,2020-05-10 21:00:00,109.0,206
1381853,2020-05-03 07:00:00,21.0,42
74426,2020-12-31 12:00:00,24.0,2
3130275,2021-04-17 10:00:00,47.0,95
2036757,2020-02-21 19:00:00,110.0,62
3059616,2020-09-21 05:00:00,153.0,93
2431301,2020-03-16 15:00:00,52.0,74
2770440,2021-06-10 20:00:00,91.0,84
1643730,2020-04-01 04:00:00,15.0,50
1882665,2021-04-16 02:00:00,67.0,57
4504070,2020-09-16 15:00:00,54.0,137
3263265,2021-06-25 20:00:00,132.0,99
7682566,2020-01-06 00:00:00,63.0,234
6934343,2020-10-19 02:00:00,275.0,211
4341462,2020-11-20 02:00:00,101.0,132
6142338,2020-05-02 21:00:00,1070.0,187
5921823,2021-05-25 11:00:00,26.0,180
2833499,2021-02-22 09:00:00,119.0,86
499040,2020-10-01 07:00:00,3.0,15
6931558,2020-06-25 01:00:00,263.0,211
4005639,2020-01-12 01:00:00,458.0,122
5589998,2020-12-30 00:00:00,117.0,170
6608310,2021-01-21 23:00:00,54.0,201
3156602,2020-07-20 10:00:00,18.0,96
5222863,2020-04-24 06:00:00,50.0,159
5290574,2020-07-18 15:00:00,120.0,161
5978205,2020-05-03 19:00:00,213.0,182
2203506,2020-06-08 21:00:00,90.0,67
230444,2020-01-27 11:00:00,81.0,7
4706064,2021-04-13 07:00:00,25.0,143
3287354,2020-06-26 14:00:00,433.0,100
7720909,2020-08-22 16:00:00,156.0,235
6735589,2020-08-06 10:00:00,130.0,205
3393507,2021-05-11 18:00:00,111.0,103
2759241,2020-03-01 05:00:00,703.0,84
4828204,2020-03-26 15:00:00,11.0,147
4376293,2021-02-11 10:00:00,3.0,133
7102092,2021-03-17 20:00:00,224.0,216
3917477,2021-03-17 12:00:00,38.0,119
4969907,2021-06-02 02:00:00,9.0,151
7719376,2020-06-19 19:00:00,173.0,235
2137344,2020-05-19 01:00:00,60.0,65
7387716,2020-02-01 05:00:00,90.0,225
2337786,2020-10-10 01:00:00,359.0,71
635585,2021-05-06 20:00:00,120.0,19
602710,2021-05-05 00:00:00,1989.0,18
6048293,2020-11-04 05:00:00,71.0,184
5423968,2020-10-12 21:00:00,238.0,165
1414227,2020-04-14 06:00:00,26.0,43
4603038,2020-10-06 10:00:00,49.0,140
1381125,2020-04-02 23:00:00,80.0,42
7136161,2021-05-08 10:00:00,85.0,217
859384,2020-08-29 02:00:00,271.0,26
7750116,2020-03-24 16:00:00,23.0,236
7684376,2020-03-21 10:00:00,5.0,234
3322832,2020-10-14 21:00:00,74.0,101
5194064,2020-10-09 06:00:00,22.0,158
7387709,2020-01-31 22:00:00,383.0,225
1543519,2020-01-20 14:00:00,140.0,47
5164089,2021-02-05 06:00:00,16.0,157
7263280,2020-11-14 05:00:00,63.0,221
2013900,2021-04-12 09:00:00,21.0,61
4147999,2021-04-15 21:00:00,1796.0,126
4370453,2020-06-13 02:00:00,42.0,133
1776269,2020-05-21 19:00:00,89.0,54
5980463,2020-08-05 21:00:00,544.0,182
3228851,2021-04-20 21:00:00,190.0,98
2071244,2020-04-30 19:00:00,46.0,63
5913670,2020-06-19 18:00:00,154.0,180
7071107,2021-06-02 18:00:00,6.0,215
1412335,2020-01-26 10:00:00,70.0,43
7627319,2021-03-14 23:00:00,83.0,232
2403573,2020-10-15 06:00:00,16.0,73
7522496,2020-06-24 05:00:00,13.0,229
1059392,2021-01-02 00:00:00,850.0,32
1813827,2020-12-04 18:00:00,99.0,55
2468861,2020-09-29 16:00:00,449.0,75
503774,2021-04-16 13:00:00,16.0,15
2763839,2020-09-08 19:00:00,1055.0,84
2265523,2020-01-09 00:00:00,153.0,69
5488060,2020-08-08 11:00:00,30.0,167
6763967,2020-02-02 21:00:00,315.0,206
2862050,2020-08-28 01:00:00,99.0,87
5166511,2021-05-17 04:00:00,15.0,157
7720243,2020-07-25 22:00:00,205.0,235
858898,2020-08-08 20:00:00,445.0,26
5686475,2020-10-07 00:00:00,677.0,173
5352078,2020-01-27 09:00:00,14.0,163
3317063,2020-02-17 12:00:00,53.0,101
2238034,2020-08-18 14:00:00,46.0,68
3878638,2020-07-10 04:00:00,43.0,118
2073417,2020-07-30 08:00:00,23.0,63
109284,2021-03-25 23:00:00,282.0,3
5362576,2021-04-08 19:00:00,112.0,163
5746636,2020-02-20 19:00:00,232.0,175
7919,2020-11-26 07:00:00,5.0,0
76568,2021-03-30 18:00:00,93.0,2
1282494,2020-03-28 05:00:00,18.0,39
6077467,2020-06-04 20:00:00,43.0,185
7786177,2020-08-06 06:00:00,15.0,237
2302513,2020-06-30 07:00:00,13.0,70
7192899,2020-05-01 14:00:00,8.0,219
5593617,2021-05-29 19:00:00,31.0,170
6312431,2021-01-05 07:00:00,116.0,192
5002898,2021-06-08 18:00:00,3.0,152
7032833,2020-10-18 23:00:00,95.0,214
401006,2020-10-20 10:00:00,273.0,12
131730,2020-01-18 06:00:00,156.0,4
1975807,2020-09-05 03:00:00,147.0,60
3615952,2020-07-08 14:00:00,469.0,110
2567394,2020-10-01 08:00:00,52.0,78
270316,2020-11-15 20:00:00,28.0,8
2143308,2021-01-22 13:00:00,132.0,65
668036,2021-04-21 00:00:00,358.0,20
7193872,2020-06-11 03:00:00,49.0,219
2137162,2020-05-11 11:00:00,23.0,65
3680664,2020-05-30 00:00:00,134.0,112
5715714,2020-05-10 08:00:00,4.0,174
7294960,2020-09-27 06:00:00,13.0,222
1578103,2020-04-02 15:00:00,48.0,48
1058719,2020-12-04 23:00:00,1160.0,32
3353351,2020-07-10 13:00:00,51.0,102
2994292,2020-10-05 07:00:00,7.0,91
2080993,2021-06-11 00:00:00,10.0,63
1709101,2020-03-20 01:00:00,35.0,52
1455381,2021-03-27 01:00:00,109.0,44
5062473,2020-09-28 03:00:00,69.0,154
1580322,2020-07-04 02:00:00,1012.0,48
5756219,2021-03-26 02:00:00,120.0,175
561849,2020-06-04 10:00:00,2.0,17
4570823,2020-11-01 02:00:00,242.0,139
4699307,2020-07-05 18:00:00,113.0,143
7126498,2020-03-31 19:00:00,74.0,217
5652649,2020-08-26 13:00:00,112.0,172
5425035,2020-11-26 08:00:00,17.0,165
3388004,2020-09-24 11:00:00,72.0,103
7232941,2021-02-26 01:00:00,105.0,220
5821792,2021-03-22 09:00:00,10.0,177
300230,2020-07-17 07:00:00,117.0,9
7620728,2020-06-13 08:00:00,5.0,232
2629764,2020-05-17 04:00:00,97.0,80
3981311,2020-12-31 08:00:00,68.0,121
2473792,2021-04-23 03:00:00,155.0,75
4370842,2020-06-29 07:00:00,5.0,133
1424152,2021-06-01 19:00:00,289.0,43
133537,2020-04-02 13:00:00,197.0,4
3230082,2021-06-11 04:00:00,21.0,98
5060236,2020-06-26 22:00:00,168.0,154
4499397,2020-03-05 22:00:00,120.0,137
7258465,2020-04-27 14:00:00,107.0,221
2174442,2020-11-12 20:00:00,100.0,66
2766793,2021-01-09 21:00:00,1553.0,84
7361380,2020-10-28 20:00:00,729.0,224
5626537,2021-06-02 12:00:00,11.0,171
2005672,2020-05-04 13:00:00,2.0,61
1978222,2020-12-14 18:00:00,62.0,60
4081222,2021-02-28 10:00:00,10.0,124
5683800,2020-06-17 13:00:00,164.0,173
4236966,2020-03-14 23:00:00,155.0,129
5854932,2021-04-04 06:00:00,63.0,178
471301,2021-05-01 11:00:00,160.0,14
7395773,2021-01-01 22:00:00,143.0,225
5160589,2020-09-12 10:00:00,16.0,157
7197506,2020-11-09 13:00:00,56.0,219
6443629,2020-12-31 01:00:00,810.0,196
2434727,2020-08-06 09:00:00,7.0,74
1254853,2020-10-30 11:00:00,35.0,38
5458914,2021-01-09 00:00:00,98.0,166
4339362,2020-08-24 14:00:00,138.0,132
6044448,2020-05-28 00:00:00,307.0,184
2566931,2020-09-12 01:00:00,877.0,78
6997348,2020-06-30 09:00:00,19.0,213
398872,2020-07-23 12:00:00,630.0,12
4202790,2020-01-18 22:00:00,74.0,128
6770250,2020-10-21 16:00:00,84.0,206
730930,2020-12-26 16:00:00,119.0,22
2270907,2020-08-20 08:00:00,16.0,69
6865687,2020-06-16 08:00:00,5.0,209
2468406,2020-09-10 17:00:00,388.0,75
77601,2021-05-12 19:00:00,72.0,2
1222104,2020-11-02 21:00:00,47.0,37
2999,2020-05-05 07:00:00,3.0,0
1387344,2020-12-18 02:00:00,222.0,42
1815641,2021-02-18 08:00:00,5.0,55
1252234,2020-07-13 08:00:00,9.0,38
3940328,2020-01-26 16:00:00,475.0,120
6840504,2021-05-01 00:00:00,1052.0,208
1480549,2020-05-11 18:00:00,23.0,45
3845068,2020-06-09 09:00:00,8.0,117
860735,2020-10-24 09:00:00,64.0,26
3091534,2020-08-14 04:00:00,89.0,94
1877295,2020-09-04 08:00:00,5.0,57
6797511,2020-03-03 14:00:00,173.0,207
1973266,2020-05-22 06:00:00,27.0,60
5001948,2021-04-30 04:00:00,44.0,152
3458859,2021-04-28 20:00:00,98.0,105
4346337,2021-06-11 05:00:00,2.0,132
6901840,2020-11-01 18:00:00,105.0,210
5622722,2020-12-25 13:00:00,28.0,171
1948657,2021-04-29 20:00:00,938.0,59
3164058,2021-05-27 02:00:00,23.0,96
3745078,2020-04-08 00:00:00,98.0,114
2300395,2020-04-03 01:00:00,26.0,70
2041022,2020-08-17 12:00:00,42.0,62
2047192,2021-05-01 14:00:00,51.0,62
7393155,2020-09-14 20:00:00,258.0,225
7391301,2020-06-29 14:00:00,180.0,225
4634788,2020-08-22 09:00:00,6.0,141
1807248,2020-03-05 15:00:00,55.0,55
530913,2020-08-22 09:00:00,104.0,16
5879306,2020-04-16 21:00:00,9.0,179
3908401,2020-03-04 08:00:00,16.0,119
5485190,2020-04-10 21:00:00,16.0,167
197509,2020-01-23 03:00:00,455.0,6
7395676,2020-12-28 21:00:00,282.0,225
4276015,2020-11-29 01:00:00,1395.0,130
1118771,2020-04-15 05:00:00,6.0,34
2170330,2020-05-25 12:00:00,17.0,66
2923605,2020-03-09 22:00:00,363.0,89
4436965,2020-07-18 12:00:00,289.0,135
5942855,2020-01-19 20:00:00,362.0,181
3880632,2020-10-01 06:00:00,27.0,118
5588619,2020-11-02 13:00:00,21.0,170
6703053,2020-08-18 17:00:00,89.0,204
4959888,2020-04-10 15:00:00,12.0,151
2306863,2020-12-28 13:00:00,65.0,70
3221886,2020-07-04 16:00:00,24.0,98
7496789,2021-04-17 01:00:00,158.0,228
5816744,2020-08-24 01:00:00,61.0,177
2367335,2020-05-26 07:00:00,6.0,72
3386556,2020-07-26 03:00:00,231.0,103
2797336,2020-10-06 13:00:00,47.0,85
2893944,2020-07-20 00:00:00,76.0,88
562435,2020-06-28 20:00:00,11.0,17
3722592,2021-06-13 01:00:00,49.0,113
4966935,2021-01-29 06:00:00,9.0,151
4377397,2021-03-29 10:00:00,17.0,133
7527243,2021-01-08 00:00:00,57.0,229
7814134,2020-01-16 04:00:00,301.0,238
3616034,2020-07-12 00:00:00,1091.0,110
7723105,2020-11-22 04:00:00,65.0,235
4244644,2021-01-28 21:00:00,245.0,129
6447358,2021-06-04 10:00:00,21.0,196
74790,2021-01-15 16:00:00,56.0,2
3459847,2021-06-09 00:00:00,10.0,105
6928857,2020-03-04 12:00:00,123.0,211
4928718,2020-06-18 20:00:00,177.0,150
560344,2020-04-02 17:00:00,8.0,17
1390569,2021-05-01 11:00:00,73.0,42
396704,2020-04-24 04:00:00,399.0,12
7424902,2020-07-31 16:00:00,54.0,226
6342146,2020-08-28 11:00:00,31.0,193
4470352,2020-08-10 16:00:00,302.0,136
2765400,2020-11-12 20:00:00,874.0,84
3820209,2021-05-07 13:00:00,580.0,116
1322607,2021-01-25 15:00:00,87.0,40
5625155,2021-04-05 22:00:00,216.0,171
3414560,2020-01-07 00:00:00,735.0,104
6084630,2021-03-30 07:00:00,15.0,185
3881011,2020-10-17 01:00:00,114.0,118
7755493,2020-11-03 17:00:00,82.0,236
6183090,2021-03-28 22:00:00,380.0,188
4837273,2021-04-08 12:00:00,76.0,147
1807555,2020-03-18 10:00:00,4.0,55
4669530,2020-11-10 00:00:00,89.0,142
4010478,2020-07-31 16:00:00,192.0,122
1684917,2021-03-15 08:00:00,15.0,51
3652774,2020-12-21 21:00:00,132.0,111
1281791,2020-02-27 22:00:00,479.0,39
7399888,2021-06-22 09:00:00,1.0,225
7398799,2021-05-08 00:00:00,135.0,225
4697220,2020-04-09 19:00:00,8.0,143
3753715,2021-04-02 21:00:00,1170.0,114
2335864,2020-07-21 23:00:00,557.0,71
6932723,2020-08-12 14:00:00,123.0,211
2669728,2021-03-10 09:00:00,28.0,81
1907892,2020-06-03 06:00:00,32.0,58
5844027,2020-01-05 21:00:00,359.0,178
3522860,2021-02-18 15:00:00,115.0,107
2990902,2020-05-17 01:00:00,44.0,91
6282241,2021-04-25 08:00:00,7.0,191
535846,2021-03-15 22:00:00,868.0,16
2073852,2020-08-17 11:00:00,42.0,63
6896781,2020-04-04 23:00:00,25.0,210
7256674,2020-02-12 23:00:00,273.0,221
5068033,2021-05-17 19:00:00,93.0,154
165136,2020-02-11 05:00:00,108.0,5
2104295,2020-05-09 23:00:00,41.0,64
856749,2020-05-11 07:00:00,62.0,26
6339014,2020-04-19 23:00:00,20.0,193
1751000,2021-04-01 21:00:00,331.0,53
6404501,2020-04-12 16:00:00,8.0,195
2597981,2020-06-29 20:00:00,234.0,79
5876861,2020-01-06 00:00:00,146.0,179
1182930,2020-02-12 14:00:00,1526.0,36
3053333,2020-01-03 10:00:00,145.0,93
7423412,2020-05-30 14:00:00,23.0,226
928482,2021-01-19 06:00:00,159.0,28
6048762,2020-11-23 18:00:00,177.0,184
3919811,2021-06-22 18:00:00,8.0,119
2629981,2020-05-26 05:00:00,191.0,80
661394,2020-07-18 06:00:00,141.0,20
4207329,2020-07-26 01:00:00,53.0,128
3587632,2021-01-12 13:00:00,109.0,109
4894515,2020-04-22 16:00:00,18.0,149
7782143,2020-02-20 04:00:00,111.0,237
823826,2020-05-07 11:00:00,195.0,25
208867,2021-05-10 09:00:00,120.0,6
5154680,2020-01-10 05:00:00,70.0,157
1315688,2020-04-12 08:00:00,3.0,40
2728935,2020-06-14 10:00:00,13.0,83
4760781,2020-01-13 06:00:00,129.0,145
4473946,2021-01-07 10:00:00,31.0,136
6183654,2021-04-21 10:00:00,39.0,188
5921083,2021-04-24 15:00:00,107.0,180
4539131,2020-12-18 13:00:00,22.0,138
270900,2020-12-10 04:00:00,9.0,8
5787685,2021-01-28 05:00:00,29.0,176
4304898,2020-06-17 13:00:00,255.0,131
7126385,2020-03-27 02:00:00,89.0,217
6969302,2021-01-15 18:00:00,60.0,212
6775774,2021-06-08 20:00:00,19.0,206
5391472,2020-10-26 20:00:00,88.0,164
5594165,2021-06-21 15:00:00,47.0,170
265047,2020-04-10 07:00:00,8.0,8
4436824,2020-07-12 15:00:00,646.0,135
7398978,2021-05-15 11:00:00,25.0,225
4734329,2020-10-05 01:00:00,552.0,144
4991713,2020-02-28 17:00:00,105.0,152
1812640,2020-10-16 07:00:00,9.0,55
1806112,2020-01-18 07:00:00,12.0,55
5455339,2020-08-13 01:00:00,104.0,166
6675185,2021-03-13 12:00:00,22.0,203
4703109,2020-12-11 04:00:00,57.0,143
1160035,2021-04-01 14:00:00,170.0,35
266162,2020-05-26 18:00:00,27.0,8
528992,2020-06-03 08:00:00,94.0,16
4894996,2020-05-12 17:00:00,52.0,149
2069880,2020-03-04 23:00:00,288.0,63
7555963,2020-07-20 17:00:00,85.0,230
7299406,2021-03-31 12:00:00,23.0,222
3581485,2020-05-01 10:00:00,18.0,109
2400987,2020-06-29 12:00:00,56.0,73
6902718,2020-12-08 08:00:00,8.0,210
2364094,2020-01-12 06:00:00,18.0,72
2068879,2020-01-23 06:00:00,114.0,63
1784717,2021-05-08 19:00:00,123.0,54
203274,2020-09-19 08:00:00,84.0,6
2105048,2020-06-10 08:00:00,9.0,64
138279,2020-10-17 03:00:00,315.0,4
5659372,2021-06-02 16:00:00,17.0,172
